6785;For each country and airline name, how many routes are there?
6786;What is the total number of routes for each country and airline in that country?
6787;Find the number of routes with destination airports in Italy.
6788;What is the number of routes whose destinations are Italian airports?
6789;Return the number of routes with destination airport in Italy operated by the airline with name 'American Airlines'.
6790;What is the number of routes operated by the airline American Airlines whose destinations are in Italy?
6791;Find the number of routes that have destination John F Kennedy International Airport.
6792;What is the number of routes that end at John F Kennedy International Airport?
6797;Find the name of airline which runs the most number of routes.
6798;What is the name of the airline with the most routes?
6799;Find the busiest source airport that runs most number of routes in China.
6800;What is the name of the airport with the most number of routes that start in China?
6801;Find the busiest destination airport that runs most number of routes in China.
6802;What is the name of the airport that is the destination of the most number of routes that start in China?
6809;Find the ids of all the order items whose product id is 11.
6810;Find all the order items whose product id is 11. What are the order item ids?
6843;List the names of all distinct products in alphabetical order.
6844;Sort all the distinct products in alphabetical order.
6863;How many architects are female?
6864;List the name, nationality and id of all male architects ordered by their names lexicographically.
6866;What is the average length in feet of the bridges?
6867;What are the names and year of construction for the mills of 'Grondzeiler' type?
6869;What are the names of the mills which are not located in 'Donceel'?
6871;What are the ids and names of the architects who built at least 3 bridges ?
6872;What is the id, name and nationality of the architect who built most mills?
6873;What are the ids, names and genders of the architects who built two bridges or one mill?
6874;What is the location of the bridge named 'Kolob Arch' or 'Rainbow Bridge'?
6875;Which of the mill names contains the french word 'Moulin'?
6877;What is the most common mill type, and how many are there?
6879;show the name of all bridges that was designed by american archtect, and sort the result by the bridge feet length.
6880;How many book clubs are there?
6881;Count the number of book clubs.
6882;show the titles, and authors or editors for all books made after the year 1989.
6883;What are the titles and authors or editors that correspond to books made after 1989?
6884;Show all distinct publishers for books.
6885;What are all the different book publishers?
6886;Show the years, book titles, and publishers for all books, in descending order by year.
6887;What are the years, titles, and publishers for all books, ordered by year descending?
6888;Show all publishers and the number of books for each publisher.
6889;How many books are there for each publisher?
6890;What is the publisher with most number of books?
6891;Return the publisher that has published the most books.
6892;Show all book categories and the number of books in each category.
6893;How many books fall into each category?
6894;List categories that have at least two books after year 1989.
6895;What categories have two or more corresponding books that were made after 1989?
6900;Show all movie titles, years, and directors, ordered by budget.
6901;What are the titles, years, and directors of all movies, ordered by budget in millions?
6902;How many movie directors are there?
6903;Count the number of different directors.
6904;What is the title and director for the movie with highest worldwide gross in the year 2000 or before?
6905;Return the title and director of the movie released in the year 2000 or earlier that had the highest worldwide gross.
6908;Show all director names who have a movie in the year 1999 or 2000.
6909;Which directors had a movie in either 1999 or 2000?
6910;What is the average, maximum, and minimum budget for all movies before 2000.
6911;Return the average, maximum, and minimum budgets in millions for movies made before the year 2000.
6912;List all company names with a book published by Alyson.
6913;What are all the company names that have a book published by Alyson?
6914;Show the movie titles and book titles for all companies in China.
6915;What are the titles of movies and books corresponding to companies incorporated in China?
6916;Show all company names with a movie directed in year 1999.
6917;What are all company names that have a corresponding movie directed in the year 1999?
6918;How many singers do we have?
6919;What is the total number of singers?
6920;Show name, country, age for all singers ordered by age from the oldest to the youngest.
6921;What are the names, countries, and ages for every singer in descending order of age?
6922;What is the average, minimum, and maximum age of all singers from France?
6923;What is the average, minimum, and maximum age for all French singers?
6924;Show the name and the release year of the song by the youngest singer.
6925;What are the names and release years for all the songs of the youngest singer?
6926;What are all distinct countries where singers above age 20 are from?
6927;What are  the different countries with singers above age 20?
6928;Show all countries and the number of singers in each country.
6929;How many singers are from each country?
6932;Show location and name for all stadiums with a capacity between 5000 and 10000.
6933;What are the locations and names of all stations with capacity between 5000 and 10000?
6936;What is the name and capacity for the stadium with highest average attendance?
6937;What is the name and capacity for the stadium with the highest average attendance?
6938;How many concerts are there in year 2014 or 2015?
6939;How many concerts occurred in 2014 or 2015?
6942;Show the stadium name and capacity with most number of concerts in year 2014 or after.
6944;Which year has most number of concerts?
6945;What is the year that had the most concerts?
6951;Show the name and theme for all concerts and the number of singers in each concert.
6953;List singer names and number of concerts for each singer.
6954;What are the names of the singers and number of concerts for each person?
6955;List all singer names in concerts in year 2014.
6956;What are the names of the singers who performed in a concert in 2014?
6957;what is the name and nation of the singer who have a song having 'Hey' in its name?
6958;What is the name and country of origin of every singer who has a song with the word 'Hey' in its title?
6969;Find number of pets owned by students who are older than 20.
6970;How many pets are owned by students that have an age greater than 20?
6971;Find the number of dog pets that are raised by female students (with sex F).
6972;How many dog pets are raised by female students?
6973;Find the number of distinct type of pets.
6974;How many different types of pet are there?
6975;Find the first name of students who have cat or dog pet.
6976;What are the first names of every student who has a cat or dog as a pet?
6983;Find the first name and age of students who have a dog but do not have a cat as a pet.
6984;What is the first name of every student who has a dog but does not have a cat?
6993;Find the first name and age of students who have a pet.
6994;What are the different first names and ages of the students who do have pets?
6995;Find the id of the pet owned by student whose last name is ‘Smith’.
6996;What is the id of the pet owned by the student whose last name is 'Smith'?
6997;Find the number of pets for each student who has any pet and student id.
6999;Find the first name and gender of student who have more than one pet.
7000;What is the first name and gender of the all the students who have more than one pet?
7097;"Which country does Airline ""JetBlue Airways"" belong to?"
7098;What country is Jetblue Airways affiliated with?
7099;"What is the abbreviation of Airline ""JetBlue Airways""?"
7100;Which abbreviation corresponds to Jetblue Airways?
7101;"List all airline names and their abbreviations in ""USA""."
7102;What are the airline names and abbreviations for airlines in the USA?
7103;List the airport code and name in the city of Anthony.
7104;Give the airport code and airport name corresonding to the city Anthony.
7105;How many airlines do we have?
7106;What is the total number of airlines?
7107;How many airports do we have?
7108;Return the number of  airports.
7109;How many flights do we have?
7110;Return the number of flights.
7111;Which airline has abbreviation 'UAL'?
7112;Give the airline with abbreviation 'UAL'.
7113;How many airlines are from USA?
7114;Return the number of airlines in the USA.
7115;Which city and country is the Alton airport at?
7116;Give the city and country for the Alton airport.
7117;What is the airport name for airport 'AKO'?
7118;Return the name of the airport with code 'AKO'.
7119;What are airport names at City 'Aberdeen'?
7120;What are the names of airports in Aberdeen?
7121;How many flights depart from 'APG'?
7122;Count the number of flights departing from 'APG'.
7123;How many flights have destination ATO?
7124;Count the number of flights into ATO.
7125;How many flights depart from City Aberdeen?
7126;Return the number of flights departing from Aberdeen.
7127;How many flights arriving in Aberdeen city?
7128;Return the number of flights arriving in Aberdeen.
7129;How many flights depart from City 'Aberdeen' and have destination City 'Ashley'?
7130;How many flights fly from Aberdeen to Ashley?
7131;How many flights does airline 'JetBlue Airways' have?
7132;Give the number of Jetblue Airways flights.
7133;How many 'United Airlines' flights go to Airport 'ASY'?
7134;Count the number of United Airlines flights arriving in ASY Airport.
7135;How many 'United Airlines' flights depart from Airport 'AHD'?
7136;Return the number of United Airlines flights leaving from AHD Airport.
7137;How many United Airlines flights go to City 'Aberdeen'?
7138;Count the number of United Airlines flights that arrive in Aberdeen.
7139;Which city has most number of arriving flights?
7140;Which city has the most frequent destination airport?
7141;Which city has most number of departing flights?
7142;Which city is the most frequent source airport?
7143;What is the code of airport that has the highest number of flights?
7144;What is the airport code of the airport with the most flights?
7145;What is the code of airport that has fewest number of flights?
7146;Give the code of the airport with the least flights.
7147;Which airline has most number of flights?
7148;What airline serves the most flights?
7151;What are airlines that have some flight departing from airport 'AHD'?
7152;Which airlines have a flight with source airport AHD?
7153;What are airlines that have flights arriving at airport 'AHD'?
7154;Which airlines have a flight with destination airport AHD?
7159;Find all airlines that have at least 10 flights.
7160;Which airlines have at least 10 flights?
7161;Find all airlines that have fewer than 200 flights.
7162;Which airlines have less than 200 flights?
7163;"What are flight numbers of Airline ""United Airlines""?"
7164;Which flight numbers correspond to United Airlines flights?
7165;"What are flight numbers of flights departing from Airport ""APG""?"
7166;Give the flight numbers of flights leaving from APG.
7167;"What are flight numbers of flights arriving at Airport ""APG""?"
7168;Give the flight numbers of flights landing at APG.
7169;"What are flight numbers of flights departing from City ""Aberdeen ""?"
7170;Give the flight numbers of flights leaving from Aberdeen.
7171;"What are flight numbers of flights arriving at City ""Aberdeen""?"
7172;Give the flight numbers of flights arriving in Aberdeen.
7173;Find the number of flights landing in the city of Aberdeen or Abilene.
7174;How many flights land in Aberdeen or Abilene?
7177;How many employees are there?
7178;Count the number of employees
7179;Sort employee names by their age in ascending order.
7180;List the names of employees and sort in ascending order of age.
7181;What is the number of employees from each city?
7182;Count the number of employees for each city.
7183;Which cities do more than one employee under age 30 come from?
7184;Find the cities that have more than one employee under age 30.
7185;Find the number of shops in each location.
7186;How many shops are there in each location?
7187;Find the manager name and district of the shop whose number of products is the largest.
7188;What are the manager name and district of the shop that sells the largest number of products?
7189;find the minimum and maximum number of products of all stores.
7190;What are the minimum and maximum number of products across all the shops?
7191;Return the name, location and district of all shops in descending order of number of products.
7192;Sort all the shops by number products in descending order, and return the name, location and district of each shop.
7197;Find the name of the employee who got the highest one time bonus.
7198;Which employee received the biggest bonus? Give me the employee name.
7205;"Find the number of employees hired in each shop; show the shop name as well."
7206;For each shop, return the number of employees working there and the name of the shop.
7207;What is total bonus given in all evaluations?
7208;Find the total amount of bonus given in all the evaluations.
7209;Give me all the information about hiring.
7210;What is all the information about hiring?
7213;How many different store locations are there?
7214;Count the number of distinct store locations.
7215;How many documents do we have?
7216;Count the number of documents.
7217;List document IDs, document names, and document descriptions for all documents.
7218;What are the ids, names, and descriptions for all documents?
7219;What is the document name and template id for document with description with the letter 'w' in it?
7220;Return the names and template ids for documents that contain the letter w in their description.
7221;"What is the document id, template id and description for document named ""Robbin CV""?"
7222;Return the document id, template id, and description for the document with the name Robbin CV.
7223;How many different templates do all document use?
7224;Count the number of different templates used for documents.
7225;How many documents are using the template with type code 'PPT'?
7226;Count the number of documents that use the PPT template type.
7227;Show all template ids and number of documents using each template.
7228;What are all different template ids used for documents, and how many times were each of them used?
7231;Show ids for all templates that are used by more than one document.
7232;What are the template ids of any templates used in more than a single document?
7235;How many templates do we have?
7236;Count the number of templates.
7237;Show template ids, version numbers, and template type codes for all templates.
7238;What are the ids, version numbers, and type codes for each template?
7239;Show all distinct template type codes for all templates.
7240;What are the different template type codes?
7241;What are the ids of templates with template type code PP or PPT?
7242;Return the ids of templates that have the code PP or PPT.
7243;How many templates have template type code CV?
7244;Count the number of templates of the type CV.
7245;What is the version number and template type code for the template with version number later than 5?
7246;Return the version numbers and template type codes of templates with a version number greater than 5.
7247;Show all template type codes and number of templates for each.
7248;What are the different template type codes, and how many templates correspond to each?
7249;Which template type code has most number of templates?
7250;Return the type code of the template type that the most templates belong to.
7251;Show all template type codes with less than three templates.
7252;What are the codes of template types that have fewer than 3 templates?
7255;"What is the template type code of the template used by document with the name ""Data base""?"
7256;Return the template type code of the template that is used by a document named Data base.
7257;Show all document names using templates with template type code BK.
7258;What are the names of documents that use templates with the code BK?
7259;Show all template type codes and the number of documents using each type.
7260;What are the different template type codes, and how many documents use each type?
7261;Which template type code is used by most number of documents?
7262;Return the code of the template type that is most commonly used in documents.
7265;Show all template type codes and descriptions.
7266;What are the type codes and descriptions for all template types?
7267;"What is the template type descriptions for template type code ""AD""."
7268;Return the template type description of the template type with the code AD.
7269;"What is the template type code for template type description ""Book""."
7270;"Return the type code of the template type with the description ""Book""."
7271;What are the distinct template type descriptions for the templates ever used by any document?
7272;Return the different descriptions for templates that have been used in a document.
7273;"What are the template ids with template type description ""Presentation""."
7274;Return the ids corresponding to templates with the description 'Presentation'.
7275;How many paragraphs in total?
7276;Count the number of paragraphs.
7277;How many paragraphs for the document with name 'Summer Show'?
7278;Count the number of paragraphs in the document named 'Summer Show'.
7281;Show all paragraph ids and texts for the document with name 'Welcome to NY'.
7282;What are the ids and texts of paragraphs in the document titled 'Welcome to NY'?
7283;"Show all paragraph texts for the document ""Customer reviews""."
7284;What are the paragraph texts for the document with the name 'Customer reviews'?
7285;Show all document ids and the number of paragraphs in each document. Order by document id.
7286;Return the different document ids along with the number of paragraphs corresponding to each, ordered by id.
7289;List all document ids with at least two paragraphs.
7290;What are the ids of documents that have 2 or more paragraphs?
7293;What is the document id with least number of paragraphs?
7294;Return the id of the document with the fewest paragraphs.
7295;What is the document id with 1 to 2 paragraphs?
7296;Give the ids of documents that have between one and two paragraphs.
7299;How many teachers are there?
7300;What is the total count of teachers?
7301;List the names of teachers in ascending order of age.
7302;What are the names of the teachers ordered by ascending age?
7303;What are the age and hometown of teachers?
7304;What is the age and hometown of every teacher?
7307;Show the name of teachers aged either 32 or 33?
7308;What are the names of the teachers who are aged either 32 or 33?
7309;What is the hometown of the youngest teacher?
7310;Where is the youngest teacher from?
7311;Show different hometown of teachers and the number of teachers from each hometown.
7312;For each hometown, how many teachers are there?
7313;List the most common hometown of teachers.
7314;What is the most commmon hometowns for teachers?
7315;Show the hometowns shared by at least two teachers.
7316;What are the towns from which at least two teachers come from?
7317;Show names of teachers and the courses they are arranged to teach.
7318;What is the name of each teacher and what course they teach?
7319;Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.
7320;What are the names of the teachers and the courses they teach in ascending alphabetical order by the name of the teacher?
7321;Show the name of the teacher for the math course.
7322;What are the names of the people who teach math courses?
7323;Show names of teachers and the number of courses they teach.
7324;What are the names of the teachers and how many courses do they teach?
7325;Show names of teachers that teach at least two courses.
7326;What are the names of the teachers who teach at least two courses?
7329;How many visitors below age 30 are there?
7330;Find the names of the visitors whose membership level is higher than 4, and order the results by the level from high to low.
7331;What is the average age of the visitors whose membership level is not higher than 4?
7332;Find the name and membership level of the visitors whose membership level is higher than 4, and sort by their age from old to young.
7333;Find the id and name of the museum that has the most staff members?
7334;Find the average number of staff working for the museums that were open before 2009.
7335;What are the opening year and staff number of the museum named Plaza Museum?
7337;find the id, name and age for visitors who visited some museums more than once.
7341;Find the name and age of the visitor who bought the most tickets at once.
7342;What are the average and maximum number of tickets bought in all visits?
7343;What is the total ticket expense of the visitors whose membership level is 1?
7346;How many museums were opened after 2013 or before 2008?
7347;Find the total number of players.
7348;How many players are there?
7349;Find the total number of matches.
7350;Count the number of matches.
7351;List the first name and birth date of all players from the country with code USA.
7352;What are the first names and birth dates of players from the USA?
7353;Find the average age of losers and winners of all matches.
7354;What are the average ages of losers and winners across matches?
7355;Find the average rank of winners in all matches.
7356;What is the average rank for winners in all matches?
7357;Find the highest rank of losers in all matches.
7358;What is the best rank of losers across all matches?
7359;find the number of distinct country codes of all players.
7360;How many distinct countries do players come from?
7361;Find the number of distinct name of losers.
7362;How many different loser names are there?
7363;Find the name of tourney that has more than 10 matches.
7364;What are the names of tournaments that have more than 10 matches?
7367;List the number of all matches who played in years of 2013 or 2016.
7368;How many matches were played in 2013 or 2016?
7371;Find the first name and country code of the oldest player.
7372;What is the first name and country code of the oldest player?
7373;List the first and last name of all players in the order of birth date.
7374;What are the full names of all players, sorted by birth date?
7375;List the first and last name of all players who are left / L hand in the order of birth date.
7376;What are the full names of all left handed players, in order of birth date?
7377;Find the first name and country code of the player who did the most number of tours.
7378;What is the first name and country code of the player with the most tours?
7379;Find the year that has the most number of matches.
7380;Which year had the most matches?
7383;Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.
7384;What is the name of the winner with the most rank points who participated in the Australian Open tournament?
7385;find the names of loser and winner who played in the match with greatest number of minutes.
7386;What are the names of the winner and loser who played in the longest match?
7391;find the number of players for each country.
7392;How many players are from each country?
7393;find the code of the country where has the greatest number of players.
7394;What is the code of the country with the most players?
7395;Find the codes of countries that have more than 50 players.
7396;What are the codes of countries with more than 50 players?
7397;Find the total number of tours for each ranking date.
7398;How many total tours were there for each ranking date?
7403;How many different winners both participated in the WTA Championships and were left handed?
7404;Find the number of left handed winners who participated in the WTA Championships.
7405;Find the first name, country code and birth date of the winner who has the highest rank points in all matches.
7406;What is the first name, country code, and birth date of the player with the most winner rank points across all matches?
7407;Find the number of players for each hand type.
7408;How many players are there for each hand type?
7409;How many ships ended up being 'Captured'?
7410;List the name and tonnage ordered by in descending alphaetical order for the names.
7411;List the name, date and result of each battle.
7412;What is maximum and minimum death toll caused each time?
7413;What is the average number of injuries caused each time?
7415;What are the name and results of the battles when the bulgarian commander is not 'Boril'
7416;What are the different ids and names of the battles that lost any 'Brig' type shipes?
7417;What are the ids and names of the battles that led to more than 10 people killed in total.
7419;What are the distinct battle names which are between bulgarian commander 'Kaloyan' and latin commander 'Baldwin I'?
7420;How many different results are there for the battles?
7424;What are the notes of the death events which has substring 'East'?
7425;what are all the addresses including line 1 and line 2?
7426;What is the first and second line for all addresses?
7427;How many courses in total are listed?
7428;How many courses are there?
7429;How is the math course described?
7430;What are the descriptions for all the math courses?
7431;What is the zip code of the address in the city Port Chelsea?
7432;What is the zip code for Port Chelsea?
7435;How many departments offer any degree?
7436;How many different departments offer degrees?
7437;How many different degree names are offered?
7438;How many different degrees are offered?
7439;How many degrees does the engineering department offer?
7440;How many degrees does the engineering department have?
7441;What are the names and descriptions of all the sections?
7442;What are the names and descriptions for all the sections?
7443;What are the names and id of courses having at most 2 sections?
7444;What are the names and ids of every course with less than 2 sections?
7445;List the section_name in reversed lexicographical order.
7446;What are the names of the sections in reverse alphabetical order?
7449;What is the description of the department whose name has the substring the computer?
7450;What is the department description for the one whose name has the word computer?
7463;What are all the course names of the courses which ever have students enrolled in?
7464;What are the names of all courses that have some students enrolled?
7465;What's the name of the course with most number of enrollments?
7466;What is the name of the course with the most students enrolled?
7471;What is the phone number of the man with the first name Timmothy and the last name Ward?
7473;Who is the first student to register? List the first name, middle name and last name.
7474;What is the first, middle, and last name of the first student to register?
7475;Who is the earliest graduate of the school? List the first name, middle name and last name.
7476;What is the first, middle, and last name of the earliest school graduate?
7477;Whose permanent address is different from his or her current address? List his or her first name.
7478;What is the first name of the student whose permanent address is different from his or her current one?
7479;Which address holds the most number of students currently? List the address id and all lines.
7480;What is the id, line 1, and line 2 of the address with the most students?
7489;How many times at most can a course enrollment result show in different transcripts? Also show the course enrollment id.
7490;What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?
7495;How many different addresses do the students currently live?
7496;What are the different addresses that have students living there?
7497;List all the student details in reversed lexicographical order.
7498;What other details can you tell me about students in reverse alphabetical order?
7499;Describe the section h.
7500;What is the description for the section named h?
7503;List the title of all cartoons in alphabetical order.
7504;What are the titles of the cartoons sorted alphabetically?
7509;list all cartoon titles and their directors ordered by their air date
7510;What is the name and directors of all the cartoons that are ordered by air date?
7525;List each language and the number of TV Channels using it.
7526;For each language, list the number of TV Channels that use it.
7531;List the Episode of all TV series sorted by rating.
7532;What are all of the episodes ordered by ratings?
7545;Find the number of cartoons directed by each of the listed directors.
7546;How many cartoons did each director create?
7549;Find the package choice and series name of the TV channel that has high definition TV.
7550;What are the package options and the name of the series for the TV Channel that supports high definition TV?
7551;which countries' tv channels are playing some cartoon written by Todd Casey?
7552;What are the countries that have cartoons on TV that were written by Todd Casey?
7557;find the pixel aspect ratio and nation of the tv channels that do not use English.
7558;What is the pixel aspect ratio and country of origin for all TV channels that do not use English?
7565;How many poker players are there?
7566;Count the number of poker players.
7569;List the final tables made and the best finishes of poker players.
7570;What are the final tables made and best finishes for all poker players?
7577;What are the names of poker players?
7578;Return the names of all the poker players.
7581;List the names of poker players ordered by the final tables made in ascending order.
7582;What are the names of poker players, ordered ascending by the number of final tables they have made?
7585;What is the money rank of the tallest poker player?
7586;Return the money rank of the poker player with the greatest height.
7591;What are different nationalities of people and the corresponding number of people from each nation?
7592;How many people are there of each nationality?
7593;What is the most common nationality of people?
7594;Give the nationality that is most common across all people.
7595;What are the nationalities that are shared by at least two people?
7596;Return the nationalities for which there are two or more people.
7597;List the names and birth dates of people in ascending alphabetical order of name.
7598;What are the names and birth dates of people, ordered by their names in alphabetical order?
7599;"Show names of people whose nationality is not ""Russia""."
7600;What are the names of people who are not from Russia?
7603;How many distinct nationalities are there?
7604;Count the number of different nationalities.
7605;How many states are there?
7606;List the contestant numbers and names, ordered by contestant name descending.
7608;What are the maximum and minimum values of area codes?
7609;What is last date created of votes from the state 'CA'?
7610;What are the names of the contestants whose names are not 'Jessie Alloway'
7611;What are the distinct states and create time of all votes?
7612;What are the contestant numbers and names of the contestants who had at least two votes?
7613;Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?
7614;What are the number of votes from state 'NY' or 'CA'?
7616;What is the area code in which the most voters voted?
7617;What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?
7620;What are the names of all the countries that became independent after 1950?
7621;Give the names of the nations that were founded after 1950.
7622;How many countries have a republic as their form of government?
7623;How many countries have governments that are republics?
7624;What is the total surface area of the countries in the Caribbean region?
7625;How much surface area do the countires in the Carribean cover together?
7626;Which continent is Anguilla in?
7627;What is the continent name which Anguilla belongs to?
7632;What are the population and life expectancies in Brazil?
7633;Give me Brazil’s population and life expectancies.
7634;What are the region and population of Angola?
7635;What region does Angola belong to and what is its population?
7636;What is the average expected life expectancy for countries in the region of Central Africa?
7637;How long is the people’s average life expectancy in Central Africa?
7638;What is the name of country that has the shortest life expectancy in Asia?
7639;Give the name of the country in Asia with the lowest life expectancy.
7640;What is the total population and maximum GNP in Asia?
7641;How many people live in Asia, and what is the largest GNP among them?
7642;What is the average life expectancy in African countries that are republics?
7643;Give the average life expectancy for countries in Africa which are republics?
7644;What is the total surface area of the continents Asia and Europe?
7645;Give the total surface area covered by countries in Asia or Europe.
7646;How many people live in Gelderland district?
7647;What is the total population of Gelderland district?
7648;What is the average GNP and total population in all nations whose government is US territory?
7649;Give the mean GNP and total population of nations which are considered US territory.
7650;How many unique languages are spoken in the world?
7651;What is the number of distinct languages used around the world?
7652;How many type of governments are in Africa?
7653;How many different forms of governments are there in Africa?
7654;What is the total number of languages used in Aruba?
7655;How many languages are spoken in Aruba?
7658;What is name of the country that speaks the largest number of languages?
7659;Give the name of the nation that uses the greatest amount of languages.
7660;Which continent has the most diverse languages?
7661;Which continent speaks the most languages?
7670;What are the regions that use English or Dutch?
7671;Which regions speak Dutch or English?
7674;Which language is the most popular on the Asian continent?
7675;What is the language that is used by the largest number of Asian nations?
7676;Which languages are spoken by only one country in republic governments?
7677;What languages are only used by a single country with a republic government?
7678;Find the city with the largest population that uses English.
7679;What is the most populace city that speaks English?
7680;Find the name, population and expected life length of asian country with the largest area?
7681;What are the name, population, and life expectancy of the largest Asian country by land?
7686;What is the official language spoken in the country whose head of state is Beatrix?
7687;What is the official language used in the country the name of whose head of state is Beatrix.
7698;What are the country codes of countries where people use languages other than English?
7699;Give the country codes for countries in which people speak langauges that are not English.
7702;Which cities are in European countries where English is not the official language?
7703;What are the names of cities in Europe for which English is not the official language?
7705;Return the different names of cities that are in Asia and for which Chinese is the official language.
7706;What are the name, independence year, and surface area of the country with the smallest population?
7707;Give the name, year of independence, and surface area of the country that has the lowest population.
7708;What are the population, name and leader of the country with the largest area?
7709;Give the name, population, and head of state for the country that has the largest area.
7710;Return the country name and the numbers of languages spoken for each country that speaks at least 3 languages.
7711;What are the names of countries that speak more than 2 languages, as well as how many languages they speak?
7714;Find the government form name and total population for each government form whose average life expectancy is longer than 72.
7715;What are the different government forms and what is the total population of each for government forms that have an average life expectancy greater than 72?
7716;Find the average life expectancy and total population for each continent where the average life expectancy is shorter than 72?
7717;What are the different continents and the total popuation and average life expectancy corresponding to each, for continents that have an average life expectancy less than 72?
7718;What are the names and areas of countries with the top 5 largest area?
7719;Return the names and surface areas of the 5 largest countries.
7720;What are names of countries with the top 3 largest population?
7721;Return the names of the 3 most populated countries.
7722;What are the names of the nations with the 3 lowest populations?
7723;Return the names of the 3 countries with the fewest people.
7724;how many countries are in Asia?
7725;Count the number of countries in Asia.
7726;What are the names of the countries that are in the continent of Europe and have a population of 80000?
7727;Give the names of countries that are in Europe and have a population equal to 80000.
7730;What are the cities whose population is between 160000 and 900000?
7732;Which language is spoken by the largest number of countries?
7733;Give the language that is spoken in the most countries.
7736;What is the total number of countries where Spanish is spoken by the largest percentage of people?
7737;Count the number of countries for which Spanish is the predominantly spoken language.
7738;What are the codes of countries where Spanish is spoken by the largest percentage of people?
7739;Return the codes of countries for which Spanish is the predominantly spoken language.
7740;How many conductors are there?
7741;Count the number of conductors.
7742;List the names of conductors in ascending order of age.
7743;What are the names of conductors, ordered by age?
7744;"What are the names of conductors whose nationalities are not ""USA""?"
7745;"Return the names of conductors that do not have the nationality ""USA""."
7748;What is the average attendance of shows?
7749;Return the average attendance across all shows.
7750;"What are the maximum and minimum share of performances whose type is not ""Live final""."
7751;"Return the maximum and minimum shares for performances that do not have the type ""Live final""."
7752;How many different nationalities do conductors have?
7753;Count the number of different nationalities of conductors.
7754;List names of conductors in descending order of years of work.
7755;What are the names of conductors, sorted descending by the number of years they have worked?
7756;List the name of the conductor with the most years of work.
7757;What is the name of the conductor who has worked the greatest number of years?
7758;Show the names of conductors and the orchestras they have conducted.
7759;What are the names of conductors as well as the corresonding orchestras that they have conducted?
7780;How many high schoolers are there?
7781;Count the number of high schoolers.
7782;Show the names and grades of each high schooler.
7783;What are the names and grades for each high schooler?
7784;Show all the grades of the high schoolers.
7785;What is the grade of each high schooler?
7786;What grade is Kyle in?
7787;Return the grade for the high schooler named Kyle.
7788;Show the names of all high schoolers in grade 10.
7789;What are the names of all high schoolers in grade 10?
7790;Show the ID of the high schooler named Kyle.
7791;What is Kyle's id?
7792;How many high schoolers are there in grade 9 or 10?
7793;Count the number of high schoolers in grades 9 or 10.
7794;Show the number of high schoolers for each grade.
7795;How many high schoolers are in each grade?
7796;Which grade has the most high schoolers?
7797;Return the grade that has the greatest number of high schoolers.
7798;Show me all grades that have at least 4 students.
7799;Which grades have 4 or more high schoolers?
7800;Show the student IDs and numbers of friends corresponding to each.
7801;How many friends does each student have?
7808;Show the names of all of the high schooler Kyle's friends.
7809;Return the names of friends of the high school student Kyle.
7810;How many friends does the high school student Kyle have?
7811;Count the number of friends Kyle has.
7820;Count the number of likes for each student id.
7821;How many likes correspond to each student id?
7830;How many likes does Kyle have?
7831;Return the number of likes that the high schooler named Kyle has.
7850;Which professionals have done at least two treatments? List the professional's id, role, and first name.
7851;What are the id, role, and first name of the professionals who have performed two or more treatments?
7852;What is the name of the breed with the most dogs?
7853;Which breed do the most dogs have? Give me the breed name.
7854;Which owner has paid for the most treatments on his or her dogs? List the owner id and last name.
7855;Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.
7858;Which owner has paid the largest amount of money in total for their dogs? Show the owner id and zip code.
7859;Find the owner id and zip code of the owner who spent the most money in total for his or her dogs.
7860;Which professionals have done at least two types of treatments? List the professional id and cell phone.
7861;Find the id and cell phone of the professionals who operate two or more types of treatments.
7864;List the date of each treatment, together with the first name of the professional who operated it.
7865;What are the date and the operating professional's first name of each treatment?
7866;List the cost of each treatment and the corresponding treatment type description.
7867;What are the cost and treatment type description of each treatment?
7868;List each owner's first name, last name, and the size of his for her dog.
7869;What are each owner's first name, last name, and the size of their dog?
7870;List pairs of the owner's first name and the dogs's name.
7871;What are each owner's first name and their dogs's name?
7874;Which dogs are owned by someone who lives in Virginia? List the owner's first name and the dog's name.
7875;Find the first names of owners living in Virginia and the names of dogs they own.
7876;What are the arriving date and the departing date of the dogs who have gone through a treatment?
7877;Find the arriving date and the departing date of the dogs that received a treatment.
7880;List the emails of the professionals who live in the state of Hawaii or the state of Wisconsin.
7881;What are the emails of the professionals living in either the state of Hawaii or the state of Wisconsin?
7882;What are the arriving date and the departing date of all the dogs?
7883;List the arrival date and the departure date for all the dogs.
7884;How many dogs went through any treatments?
7885;Count the number of dogs that went through a treatment.
7886;How many professionals have performed any treatment to dogs?
7887;Find the number of professionals who have ever treated dogs.
7888;Which professionals live in a city containing the substring 'West'? List his or her role, street, city and state.
7889;Find the role, street, city and state of the professionals living in a city that contains the substring 'West'.
7890;Which owners live in the state whose name contains the substring 'North'? List his first name, last name and email.
7891;Return the first name, last name and email of the owners living in a state whose name contains the substring 'North'.
7894;How much does the most recent treatment cost?
7895;Show me the cost of the most recently performed treatment.
