5595;What is the first name of the students who are in age 20 to 25 and living in PHL city?;Как зовут студентов в возрасте от 20 до 25 лет, живущих в городе PHL?
5596;How many dorms are there?;Сколько здесь общежитий?
5597;How many dorms are in the database?;Сколько общежитий в базе данных?
5598;Find the number of distinct amenities.;Найдите количество различных удобств.
5599;How many diffrent dorm amenities are there?;Сколько различных удобств в общежитии?
5600;Find the total capacity of all dorms.;Найдите общую вместимость всех общежитий.
5601;What is the total student capacity of all dorms?;Какова общая вместимость всех общежитий?
5602;How many students are there?;Сколько здесь студентов?
5603;How many students exist?;Сколько существует студентов?
5604;Find the average age of all students living in the each city.;Найдите средний возраст всех студентов, живущих в каждом городе.
5605;What is the average age for each city and what are those cities?;Каков средний возраст в каждом городе и что это за города?
5606;Find the average and total capacity of dorms for the students with gender X.;Найдите среднюю и общую вместимость общежитий для студентов с полом X.
5607;What is the average and total capacity for all dorms who are of gender X?;Какова средняя и общая вместимость всех общежитий, в которых проживает пол X?
5608;Find the number of dorms that have some amenity.;Найдите количество общежитий, в которых есть те или иные удобства.
5609;How many dorms have amenities?;В скольких общежитиях есть удобства?
5612;Find the number of distinct gender for dorms.;Найдите количество разных полов для общежитий.
5613;How many different genders are there in the dorms?;Сколько представителей разных полов проживает в общежитии?
5614;Find the capacity and gender type of the dorm whose name has substring ‘Donor’.;Найдите вместимость и тип пола общежития, в названии которого есть подстрока 'Donor'.
5615;What is the student capacity and type of gender for the dorm whose name as the phrase Donor in it?;Какова вместимость студентов и тип пола для общежития, в названии которого есть фраза Donor?
5616;Find the name and gender type of the dorms whose capacity is greater than 300 or less than 100.;Найдите название и гендерный тип общежития, вместимость которого больше 300 или меньше 100 человек.
5617;What are the names and types of the dorms that have a capacity greater than 300 or less than 100?;Какие названия и типы общежитий вмещают более 300 и менее 100 человек?
5618;Find the numbers of different majors and cities.;Найдите номера различных майоров и городов.
5619;How many different majors are there and how many different city codes are there for each student?;Сколько существует различных специальностей и сколько различных городских кодов для каждого студента?
5624;Find the last name of students who is either female (sex is F) and living in the city of code BAL or male (sex is M) and in age of below 20.;Найдите фамилию студентов, которые либо являются женщинами (пол - F) и живут в городе с кодом BAL, либо мужчинами (пол - M) и в возрасте до 20 лет.
5625;What is the last name of every student who is either female or living in a city with the code BAL or male and under 20?;Назовите фамилию каждого студента, который является либо женщиной, либо живет в городе с кодом BAL, либо мужчиной и моложе 20 лет?
5626;Find the name of the dorm with the largest capacity.;Найдите название общежития с самой большой вместимостью.
5627;What are the names of the dorm with the largest capacity?;Как называются общежития с самой большой вместимостью?
5628;List in alphabetic order all different amenities.;Перечислите в алфавитном порядке все различные удобства.
5629;What are the different dorm amenity names in alphabetical order?;Как называются различные удобства в общежитии в алфавитном порядке?
5630;Find the code of city where most of students are living in.;Найдите код города, в котором живет большинство студентов.
5631;What is the code of the city with the most students?;Какой код у города с наибольшим количеством студентов?
5634;List the first and last name of students who are not living in the city with code HKG, and sorted the results by their ages.;Перечислите имена и фамилии студентов, не проживающих в городе с кодом HKG, и отсортируйте результаты по возрасту.
5635;What are the first and last names of all students who are not living in the city HKG and order the results by age?;Назовите имена и фамилии всех студентов, которые не живут в городе HKG, и упорядочьте результаты по возрасту.
5636;List name of all amenities which Anonymous Donor Hall has, and sort the results in alphabetic order.;"Перечислите названия всех удобств, которыми располагает зал ""Анонимный донор"", и отсортируйте результаты в алфавитном порядке."
5637;What are the amenities in alphabetical order that Anonymous Donor Hall has?;"Какими удобствами в алфавитном порядке располагает зал ""Анонимный донор""?"
5638;Find the number of dorms and total capacity for each gender.;Найдите количество общежитий и общую вместимость для каждого пола.
5639;How many dorms are there and what is the total capacity for each gender?;Сколько общежитий и какова общая вместимость для каждого пола?
5640;Find the average and oldest age for students with different sex.;Найдите средний и самый старший возраст студентов разного пола.
5641;What is the average and oldest age for each gender of student?;Каков средний и самый старший возраст студентов каждого пола?
5642;Find the number of students in each major.;Найдите количество студентов по каждой специальности.
5643;How many students are there in each major?;Сколько студентов на каждой специальности?
5644;Find the number and average age of students living in each city.;Найдите количество и средний возраст студентов, живущих в каждом городе.
5645;How many students live in each city and what are their average ages?;Сколько студентов живет в каждом городе и каков их средний возраст?
5646;Find the average age and number of male students (with sex M) from each city.;Найдите средний возраст и количество студентов-мужчин (с полом M) из каждого города.
5647;What is the average age and how many male students are there in each city?;Каков средний возраст и сколько студентов-мужчин в каждом городе?
5648;Find the number of students for the cities where have more than one student.;Найдите количество студентов в городах, где есть более одного студента.
5649;How many students are from each city, and which cities have more than one cities?;Сколько студентов из каждого города, и в каких городах их больше, чем в одном?
5654;Find the average age of students living in each dorm and the name of dorm.;Найдите средний возраст студентов, проживающих в каждом общежитии, и название общежития.
5655;What is the average age for each dorm and what are the names of each dorm?;Каков средний возраст каждого общежития и как они называются?
5656;Find the number of amenities for each of the dorms that can accommodate more than 100 students.;Найдите количество удобств для каждого из общежитий, в которых могут проживать более 100 студентов.
5657;For each dorm, how many amenities does it have?;Сколько удобств имеется в каждом общежитии?
5658;Find the number of students who is older than 20 in each dorm.;Найдите количество студентов старше 20 лет в каждом общежитии.
5659;How many students are older than 20 in each dorm?;Сколько студентов старше 20 лет в каждом общежитии?
5660;Find the first name of students who are living in the Smith Hall.;Найдите фамилию и имя студентов, которые живут в зале Smith.
5661;What are the first names of all students in Smith Hall?;Как зовут всех студентов в Смит-холле?
5664;Find the total number of students living in the male dorm (with gender M).;Найдите общее количество студентов, проживающих в мужском общежитии (с полом M).
5665;What are the total number of students who are living in a male dorm?;Каково общее количество студентов, проживающих в мужском общежитии?
5666;Find the number of female students (with F sex) living in Smith Hall;Найдите количество студенток (с полом F), проживающих в Смит-Холле
5667;How many female students live in Smith Hall?;Сколько студенток живет в Смит-Холле?
5668;Find the name of amenities Smith Hall dorm have.;Найдите название удобств, которые есть в общежитии Смит-Холла.
5669;What are the names of the amenities that Smith Hall has?;Как называются удобства, которыми располагает Смит-Холл?
5670;Find the name of amenities Smith Hall dorm have. ordered the results by amenity names.;Найдите названия удобств, которые есть в общежитии Smith Hall. Результаты поиска упорядочены по названиям удобств.
5671;What amenities does Smith Hall have in alphabetical order?;Какие удобства есть в Smith Hall в алфавитном порядке?
5680;Find the first and last name of students who are living in the dorms that have amenity TV Lounge.;Найдите имя и фамилию студентов, проживающих в общежитиях с удобствами TV Lounge.
5681;What are the first and last names of all students who are living in a dorm with a TV Lounge?;Назовите имена и фамилии всех студентов, проживающих в общежитии с телевизионной гостиной?
5682;Find the first name and age of students who are living in the dorms that do not have amenity TV Lounge.;Найдите фамилию и возраст студентов, проживающих в общежитиях, в которых нет телевизора с удобствами.
5683;What is the first name and age of every student who lives in a dorm with a TV Lounge?;Назовите имя и возраст каждого студента, живущего в общежитии с телевизионной гостиной?
5684;Find the name of amenities of the dorm where the student with last name Smith is living in.;Найдите название удобства общежития, в котором живет студент с фамилией Смит.
5685;What are the amenities in the dorm that a student who has the last name of Smith lives in?;Какие удобства есть в общежитии, в котором живет студент с фамилией Смит?
5686;How many customers are there?;Сколько у вас клиентов?
5687;Count the number of customers.;Подсчитайте количество клиентов.
5688;Find the emails and phone numbers of all the customers, ordered by email address and phone number.;Найдите электронные адреса и номера телефонов всех клиентов, упорядоченных по адресу электронной почты и номеру телефона.
5689;What are the emails and phone numbers of all customers, sorted by email address and phone number?;Каковы электронные адреса и номера телефонов всех клиентов, отсортированные по адресу электронной почты и номеру телефона?
5690;"Which city has the least number of customers whose type code is ""Good Credit Rating""?";"В каком городе меньше всего клиентов с кодом типа ""Хороший кредитный рейтинг""?"
5691;"Return the city with the customer type code ""Good Credit Rating"" that had the fewest customers.";"Верните город с кодом типа клиента ""Хороший кредитный рейтинг"", в котором было меньше всего клиентов."
5704;"What is the description of the product named ""Chocolate""?";"Как описывается продукт с названием ""Шоколад""?"
5705;"Return the description of the product called ""Chocolate"".";"Верните описание продукта под названием ""Шоколад""."
5706;Find the name and category of the most expensive product.;Найдите название и категорию самого дорогого товара.
5707;What is the name and category code of the product with the highest price?;Назовите название и код категории товара с самой высокой ценой.
5710;What is the average price of the products for each category?;Какова средняя цена товаров в каждой категории?
5711;Return the average price of products that have each category code.;Возвращает среднюю цену товаров, имеющих каждый код категории.
5716;"Find the last name of the staff whose email address contains ""wrau"".";"Найдите фамилию сотрудников, чей адрес электронной почты содержит ""wrau""."
5717;"What are the last names of staff with email addressed containing the substring ""wrau""?";"Каковы фамилии сотрудников, чьи адреса электронной почты содержат подстроку ""wrau""?"
5718;How many customers are there in the customer type with the most customers?;Сколько клиентов в типе клиента с наибольшим количеством клиентов?
5719;Count the number of customers that have the customer type that is most common.;Подсчитайте количество клиентов, которые имеют наиболее распространенный тип клиента.
5724;"Find the address line 1 and 2 of the customer with email ""vbogisich@example.org"".";"Найдите адресную строку 1 и 2 клиента с электронной почтой ""vbogisich@example.org""."
5725;"What are lines 1 and 2 of the addressed of the customer with the email ""vbogisich@example.org""?";"Что представляют собой строки 1 и 2 обращения к клиенту с электронной почтой ""vbogisich@example.org""?"
5730;Which state has the most customers?;В каком штате больше всего клиентов?
5731;Give the state that has the most customers.;Отдайте штату, у которого больше всего клиентов.
5732;How many submissions are there?;Сколько всего представлено работ?
5733;Count the number of submissions.;Подсчитайте количество присланных работ.
5734;List the authors of submissions in ascending order of scores.;Перечислите авторов работ в порядке возрастания баллов.
5735;Find the author for each submission and list them in ascending order of submission score.;Найдите автора для каждой работы и перечислите их в порядке возрастания оценки работы.
5736;What are the authors of submissions and their colleges?;Каковы авторы представленных материалов и их колледжи?
5737;For each submission, show the author and their affiliated college.;Для каждой работы укажите автора и его аффилированный колледж.
5738;"Show the names of authors from college ""Florida"" or ""Temple""";"Показать имена авторов из колледжа ""Флорида"" или ""Темпл"""
5739;"Which authors with submissions are from college ""Florida"" or ""Temple""?";"Кто из авторов, приславших материалы, учится в колледже ""Флорида"" или ""Темпл""?"
5740;What is the average score of submissions?;Каков средний балл представленных работ?
5741;Compute the average score of submissions.;Вычислите средний балл представленных работ.
5742;What is the author of the submission with the highest score?;Назовите автора работы, получившей высший балл.
5743;Find the author who achieved the highest score in a submission.;Найдите автора, набравшего наибольшее количество баллов за работу.
5744;Show different colleges along with the number of authors of submission from each college.;Укажите различные колледжи с указанием количества авторов работ из каждого колледжа.
5745;For each college, return the college name and the count of authors with submissions from that college.;Для каждого колледжа верните название колледжа и количество авторов, подавших заявки из этого колледжа.
5746;Show the most common college of authors of submissions.;Покажите наиболее распространенный колледж авторов работ.
5747;Which college has the most authors with submissions?;В каком колледже больше всего авторов, подавших заявки?
5750;Show the authors of submissions and the acceptance results of their submissions.;Покажите авторов заявок и результаты их принятия.
5751;For each submission, find its author and acceptance result.;Для каждой заявки найдите ее автора и результат приема.
5752;Show the result of the submission with the highest score.;Покажите результат задания, набравшего наибольшее количество баллов.
5753;Which submission received the highest score in acceptance result. Show me the result.;Какая работа получила наивысший балл в результате приема. Покажите мне результат.
5754;Show each author and the number of workshops they submitted to.;Покажите каждого автора и количество мастерских, на которые они подали заявки.
5755;How many workshops did each author submit to? Return the author name and the number of workshops.;На сколько мастер-классов подал заявки каждый автор? Верните имя автора и количество семинаров.
5756;Show the authors who have submissions to more than one workshop.;Покажите авторов, представивших работы более чем на один семинар.
5757;Which authors have submitted to more than one workshop?;Какие авторы подали заявки более чем на один семинар?
5758;Show the date and venue of each workshop in ascending alphabetical order of the venue.;Укажите дату и место проведения каждого семинара в алфавитном порядке по возрастанию места проведения.
5759;Sort the each workshop in alphabetical order of the venue. Return the date and venue of each workshop.;Отсортируйте все семинары в алфавитном порядке по месту проведения. Верните дату и место проведения каждого семинара.
5762;Find the number of investors in total.;Найдите общее количество инвесторов.
5763;Show all investor details.;Показать все сведения об инвесторе.
5764;Show all distinct lot details.;Покажите все отдельные детали лота.
5771;"Show the description of transaction type with code ""PUR"".";"Покажите описание типа транзакции с кодом ""PUR""."
5778;Return the lot details and investor ids.;Возвращает данные о лотах и идентификаторы инвесторов.
5779;"Return the lot details of lots that belong to investors with details ""l""?";"Вернуть данные о лотах, принадлежащих инвесторам с реквизитом ""l""?"
5803;How many available hotels are there in total?;Сколько всего свободных отелей?
5804;Find the total number of available hotels.;Найдите общее количество доступных отелей.
5805;What are the price ranges of hotels?;Каковы ценовые диапазоны отелей?
5806;Tell me the price ranges for all the hotels.;Расскажите о диапазоне цен на все отели.
5807;Show all distinct location names.;Показать все отдельные названия мест.
5808;What are the distinct location names?;Как называются отдельные локации?
5809;Show the names and details of all the staff members.;Укажите имена и данные всех сотрудников.
5810;What is the name and detail of each staff member?;Назовите имя и фамилию каждого сотрудника.
5811;Show details of all visitors.;Показать подробную информацию обо всех посетителях.
5812;What is the detail of each visitor?;Какова подробная информация о каждом посетителе?
5813;Show the price ranges of hotels with 5 star ratings.;Покажите ценовые диапазоны отелей с рейтингом 5 звезд.
5814;What are the price ranges of five star hotels?;Каковы ценовые диапазоны пятизвездочных отелей?
5815;Show the average price range of hotels that have 5 star ratings and allow pets.;Покажите средний диапазон цен на отели с рейтингом 5 звезд, в которых разрешено проживание с домашними животными.
5816;What is the average price range of five star hotels that allow pets?;Каков средний диапазон цен в пятизвездочных отелях, где разрешено проживание с домашними животными?
5817;"What is the address of the location ""UK Gallery""?";"По какому адресу находится ""Галерея UK""?"
5818;"Find the address of the location named ""UK Gallery"".";"Найдите адрес места под названием ""Галерея UK""."
5819;What is the detail of the location UK Gallery?;Как подробно описано местоположение UK Gallery?
5820;"Return the detail of the location named ""UK Gallery"".";"Верните деталь местоположения с именем ""UK Gallery""."
5821;"Which location names contain the word ""film""?";"Какие названия локаций содержат слово ""фильм""?"
5822;"Find all the locations whose names contain the word ""film"".";"Найдите все места, в названиях которых есть слово ""фильм""."
5823;How many distinct names are associated with all the photos?;Сколько имен связано со всеми фотографиями?
5824;Count the number of distinct names associated with the photos.;Подсчитайте количество разных имен, связанных с фотографиями.
5825;What are the distinct visit dates?;Каковы даты посещения?
5826;Find all the distinct visit dates.;Найдите все даты посещения.
5827;What are the names of the tourist attractions that can be accessed by bus?;Как называются туристические достопримечательности, до которых можно добраться на автобусе?
5828;Which tourist attractions can we get to by bus? Tell me the names of the attractions.;До каких туристических достопримечательностей можно добраться на автобусе? Скажите мне названия достопримечательностей.
5829;What are the names and opening hours of the tourist attractions that can be accessed by bus or walk?;Как называются и в какие часы работают туристические достопримечательности, до которых можно добраться на автобусе или пешком?
5830;Find the names and opening hours of the tourist attractions that we get to by bus or walk.;Узнайте названия и часы работы туристических достопримечательностей, до которых мы добираемся на автобусе или пешком.
5831;What are the star rating descriptions of the hotels with price above 10000?;Как описывается звездность отелей с ценой выше 10000?
5832;Give me the star rating descriptions of the hotels that cost more than 10000.;Дайте мне описание отелей со звездами, которые стоят больше 10000.
5833;What are the details and opening hours of the museums?;Каковы подробности и часы работы музеев?
5834;Give me the detail and opening hour for each museum.;Укажите подробную информацию и часы работы каждого музея.
5835;"What is the name of the tourist attraction that is associated with the photo ""game1""?";"Как называется туристическая достопримечательность, которая ассоциируется с фотографией ""game1""?"
5836;"Which tourist attraction is associated with the photo ""game1""? Return its name.";"С какой туристической достопримечательностью связана фотография ""game1""? Верните ее название."
5837;"What are the names and descriptions of the photos taken at the tourist attraction ""film festival""?";"Как называются и описываются фотографии, сделанные на туристическом аттракционе ""Кинофестиваль""?"
5838;"Find the names and descriptions of the photos taken at the tourist attraction called ""film festival"".";"Найдите названия и описания фотографий, сделанных на туристическом объекте под названием ""кинофестиваль""."
5839;What are the details and ways to get to tourist attractions related to royal family?;Каковы подробности и способы добраться до туристических достопримечательностей, связанных с королевской семьей?
5840;Which tourist attractions are related to royal family? Tell me their details and how we can get there.;Какие туристические достопримечательности связаны с королевской семьей? Расскажите о них и о том, как туда добраться.
5841;What are the details of the shops that can be accessed by walk?;Какие магазины можно посетить пешком?
5842;Find the details of the shops that can be reached by walk.;Найдите информацию о магазинах, до которых можно дойти пешком.
5843;"What is the name of the staff that is in charge of the attraction named ""US museum""?";"Как зовут сотрудников, которые отвечают за аттракцион под названием ""Музей США""?"
5844;"Tell me the name of the staff in charge of the attraction called ""US museum"".";"Назовите мне имя сотрудника, отвечающего за аттракцион под названием ""Музей США""."
5845;What are the details of the markets that can be accessed by walk or bus?;Какие есть рынки, до которых можно дойти пешком или доехать на автобусе?
5846;Find the details of all the markets that are accessible by walk or bus.;Найдите подробную информацию обо всех рынках, до которых можно дойти пешком или доехать на автобусе.
5847;What are the visit date and details of the visitor whose detail is 'Vincent'?;"Каковы дата визита и данные посетителя, чья информация называется ""Винсент""?"
5848;Find the visit date and details of the tourist whose detail is 'Vincent';"Найдите дату визита и данные о туристе, чьим именем является ""Винсент""."
5849;Which tourist attractions does the visitor with detail 'Vincent' visit?;"Какие туристические достопримечательности посещает посетитель с деталью ""Винсент""?"
5850;Show the tourist attractions visited by the tourist whose detail is 'Vincent'.;"Покажите туристические достопримечательности, которые посетил турист, чья деталь - ""Винсент""."
5853;Show the average price of hotels for each star rating code.;Покажите среднюю стоимость отелей для каждого кода звездности.
5854;What is the average price range of hotels for each each star rating code?;Каков средний диапазон цен на отели по каждому коду звездности?
5855;Show the average price of hotels for different pet policy.;Покажите среднюю стоимость отелей для разных правил содержания домашних животных.
5856;What are the average prices of hotels grouped by their pet policy.;Каковы средние цены на отели, сгруппированные по принципу содержания домашних животных.
5857;Show the id and star rating of each hotel, ordered by its price from low to high.;Покажите идентификатор и звездность каждого отеля, упорядоченные по цене от низкой к высокой.
5858;Find the id and star rating of each hotel and sort them in increasing order of price.;Найдите идентификатор и звездность каждого отеля и отсортируйте их в порядке возрастания цены.
5859;Show the details of the top 3 most expensive hotels.;Покажите информацию о 3 самых дорогих отелях.
5860;What are the details of the three most expensive hotels?;Какова подробная информация о трех самых дорогих отелях?
5861;Show the details and star ratings of the 3 least expensive hotels.;Покажите подробную информацию и звездный рейтинг 3 наименее дорогих отелей.
5862;What are the details and star ratings of the three hotels with the lowest price ranges?;Какова подробная информация и звездность трех отелей с самым низким диапазоном цен?
5863;Show the transportation method most people choose to get to tourist attractions.;Покажите способ передвижения, который выбирает большинство людей, чтобы добраться до туристических достопримечательностей.
5864;Which transportation method is used the most often to get to tourist attractions?;Какой вид транспорта чаще всего используется для того, чтобы добраться до туристических достопримечательностей?
5867;Show different ways to get to attractions and the number of attractions that can be accessed in the corresponding way.;Покажите различные способы добраться до достопримечательностей и количество достопримечательностей, которые можно посетить соответствующим способом.
5868;List all the possible ways to get to attractions, together with the number of attractions accessible by these methods.;Перечислите все возможные способы добраться до достопримечательностей, а также количество достопримечательностей, доступных этими способами.
5875;What are the names of tourist attractions that can be reached by walk or is at address 660 Shea Crescent?;Как называются туристические достопримечательности, до которых можно дойти пешком или которые находятся по адресу 660 Shea Crescent?
5876;Find the names of the tourist attractions that is either accessible by walk or at address 660 Shea Crescent.;Уточните названия туристических достопримечательностей, которые находятся в пешей доступности от отеля или по адресу 660 Shea Crescent.
5877;What are the names of the tourist attractions that have parking or shopping as their feature details?;Как называются туристические достопримечательности, особенностью которых является наличие парковки или магазинов?
5878;Find the tourist attractions that have parking or shopping as their feature details. What are the names of the attractions?;Найдите туристические достопримечательности, особенностью которых является наличие парковки или магазинов. Как называются эти достопримечательности?
5879;What are the names of tourist attractions that can be reached by bus or is at address 254 Ottilie Junction?;Как называются туристические достопримечательности, до которых можно добраться на автобусе или которые находятся по адресу 254 Ottilie Junction?
5880;Find the names of the tourist attractions that is either accessible by bus or at address 254 Ottilie Junction.;Укажите названия туристических достопримечательностей, к которым можно добраться на автобусе или по адресу 254 Ottilie Junction.
5887;How many video games exist?;Сколько существует видеоигр?
5888;How many video games do you have?;Сколько у вас видеоигр?
5889;How many video game types exist?;Сколько видов видеоигр существует?
5890;What is the count of different game types?;Каково количество различных типов игр?
5891;Show all video game types.;Показать все типы видеоигр.
5892;What are the different types of video games?;Каковы различные типы видеоигр?
5893;Show all video games and their types in the order of their names.;Покажите все видеоигры и их виды в порядке возрастания их названий.
5894;What are the names of all the video games and their types in alphabetical order?;Как называются все видеоигры и их виды в алфавитном порядке?
5895;Show all video games with type Collectible card game.;Показать все видеоигры с типом Коллекционная карточная игра.
5896;What are the names of all video games that are collectible cards?;Как называются все видеоигры, в которых есть коллекционные карточки?
5897;What is the type of video game Call of Destiny.;К какому типу относится видеоигра Call of Destiny.
5898;What type of game is Call of Destiny?;К какому типу относится игра Call of Destiny?
5899;How many video games have type Massively multiplayer online game?;Сколько видеоигр имеют тип Massively multiplayer online game?
5900;Count the number of video games with Massively multiplayer online game type .;Подсчитайте количество видеоигр с типом игры Massively multiplayer online game .
5901;Show all video game types and the number of video games in each type.;Покажите все типы видеоигр и количество видеоигр каждого типа.
5902;What are the types of video games and how many are in each type?;Какие бывают типы видеоигр и сколько их в каждом типе?
5903;Which game type has most number of games?;Какой тип игры имеет наибольшее количество игр?
5904;What type has the most games?;В каком типе больше всего игр?
5905;Which game type has least number of games?;В каком типе игр меньше всего игр?
5906;What is the type with the fewest games?;Какой тип имеет наименьшее количество игр?
5907;Show ids for all students who live in CHI.;Показать идентификаторы всех студентов, проживающих в CHI.
5908;What are the ids of all students who live in CHI?;Каковы идентификационные данные всех студентов, проживающих в CHI?
5909;Show ids for all students who have advisor 1121.;Показать идентификаторы всех студентов, имеющих советника 1121.
5910;What are the ids of all students who have advisor number 1121?;Каковы идентификационные данные всех студентов, имеющих номер консультанта 1121?
5911;Show first name for all students with major 600.;Укажите имя и фамилию для всех студентов с основным направлением 600.
5912;What are the first names for all students who are from the major numbered 600?;Как зовут всех студентов, которые учатся на специальности с номером 600?
5913;Show the average, minimum, and maximum age for different majors.;Покажите средний, минимальный и максимальный возраст для разных специальностей.
5914;What are the average, minimum, and max ages for each of the different majors?;Каковы средний, минимальный и максимальный возраст для каждой из специальностей?
5915;Show all advisors who have at least two students.;Показать всех консультантов, у которых есть хотя бы два студента.
5916;What are the advisors;Что такое советники
5917;How many sports do we have?;Сколько у нас видов спорта?
5918;How many different types of sports do we offer?;Сколько видов спорта мы предлагаем?
5919;How many students play sports?;Сколько студентов занимаются спортом?
5920;How many different students are involved in sports?;Сколько разных студентов занимаются спортом?
5921;List ids for all student who are on scholarship.;Перечислите идентификаторы всех студентов, получающих стипендию.
5922;What are the ids for all sporty students who are on scholarship?;Какие идентификаторы у всех спортивных студентов, получающих стипендию?
5923;Show last names for all student who are on scholarship.;Укажите фамилии всех студентов, получающих стипендию.
5924;What are the last names for all scholarship students?;Какие фамилии у всех студентов, получающих стипендию?
5925;How many games are played for all students?;Сколько игр проводится для всех учеников?
5926;What is the total number of games played?;Каково общее количество сыгранных игр?
5927;How many games are played for all football games by students on scholarship?;Сколько игр во всех футбольных матчах проводят студенты, получающие стипендию?
5928;What is the total number of all football games played by scholarship students?;Каково общее количество футбольных матчей, в которых участвовали студенты, получающие стипендию?
